longitude	frequency power [Hz]	spectral density [dB/Hz]	doppler
 160	1420485750.0	0.00839999	999355388.9600534
 160	1420489750.0	0.028194900000000002	999358203.083011
 160	1420493750.0	0.0684643	999361017.2059685
 160	1420497750.0	0.0859842	999363831.328926
 160	1420501750.0	0.146649	999366645.4518834
 160	1421225750.0	-0.368764	999876001.7071862
 160	1420453750.0	-0.316304	999332875.9763937
 160	1421229750.0	-0.365054	999878815.8301437
 160	1421049750.0	-0.372408	999752180.2970574
 160	1420681750.0	0.0703483	999493280.9849697
 160	1420813750.0	-0.345602	999586147.0425664
 160	1420817750.0	-0.348454	999588961.1655239
 160	1420821750.0	-0.355643	999591775.2884814
 160	1420825750.0	-0.362576	999594589.4114388
 160	1420829750.0	-0.340171	999597403.5343963
 160	1420837750.0	-0.370346	999603031.7803112
 160	1420509750.0	0.204351	999372273.6977984
 160	1420537750.0	0.268424	999391972.5585006
 160	1420845750.0	-0.37061	999608660.0262262
 160	1420929750.0	-0.336264	999667756.6083331
 160	1420801750.0	-0.321757	999577704.673694
 160	1420609750.0	0.08974270000000001	999442626.7717352
 160	1420869750.0	-0.35587199999999997	999625544.7639711
 160	1420733750.0	-0.18926500000000002	999529864.5834169
 160	1420881750.0	-0.350594	999633987.1328435
 160	1420885750.0	-0.36718	999636801.255801
 160	1420889750.0	-0.381855	999639615.3787584
 160	1420781750.0	-0.331293	999563634.0589066
 160	1420833750.0	-0.36140900000000004	999600217.6573538
 160	1420533750.0	0.255096	999389158.4355432
 160	1420373750.0	-0.363135	999276593.5172442
 160	1420793750.0	-0.335509	999572076.4277791
 160	1420549750.0	0.230312	999400414.927373
 160	1420521750.0	0.22707199999999997	999380716.0666708
 160	1420805750.0	-0.332949	999580518.7966515
 160	1420721750.0	-0.154526	999521422.2145445
 160	1420553750.0	0.209944	999403229.0503305
 160	1420685750.0	0.066191	999496095.1079272
 160	1420841750.0	-0.38294	999605845.9032687
 160	1420849750.0	-0.368885	999611474.1491836
 160	1420809750.0	-0.342254	999583332.919609
 160	1420857750.0	-0.367157	999617102.3950986
 160	1421329750.0	-0.359503	999949168.9040806
 160	1420689750.0	0.030105299999999998	999498909.2308847
 160	1420693750.0	0.012024799999999999	999501723.3538421
 160	1420701750.0	-0.027423900000000005	999507351.5997571
 160	1420705750.0	-0.06997460000000001	999510165.7227145
 160	1420709750.0	-0.0956764	999512979.845672
 160	1420921750.0	-0.371934	999662128.3624182
 160	1420525750.0	0.234744	999383530.1896282
 160	1420725750.0	-0.151383	999524236.337502
 160	1420717750.0	-0.129806	999518608.0915871
 160	1421221750.0	-0.36373099999999997	999873187.5842288
 160	1419589750.0	-0.381096	998725025.4175793
 160	1420645750.0	0.157073	999467953.8783525
 160	1420789750.0	-0.330571	999569262.3048216
 160	1420749750.0	-0.251602	999541121.0752468
 160	1420761750.0	-0.259922	999549563.4441192
 160	1421269750.0	-0.364842	999906957.0597185
 160	1420949750.0	-0.39368400000000003	999681827.2231206
 160	1420457750.0	-0.30134	999335690.0993512
 160	1420753750.0	-0.25442	999543935.1982043
 160	1419677750.0	-0.364508	998786936.1226437
 160	1420677750.0	0.081194	999490466.8620123
 160	1420769750.0	-0.306644	999555191.6900342
 160	1420669750.0	0.140816	999484838.6160973
 160	1420665750.0	0.149254	999482024.4931399
 160	1421345750.0	-0.364265	999960425.3959105
 164	1419501750.0	-0.343627	998663114.7125148
 164	1420725750.0	-0.192184	999524236.337502
 164	1420129750.0	-0.329708	999104932.0168383
 164	1419961750.0	-0.337341	998986738.8526244
 164	1419569750.0	-0.339859	998710954.8027918
 164	1420109750.0	-0.326326	999090861.4020509
 164	1420137750.0	-0.33176700000000003	999110560.2627532
 164	1420081750.0	-0.338584	999071162.5413486
 164	1419465750.0	-0.3556	998637787.6058975
 164	1419737750.0	-0.337855	998829147.9670058
 164	1420033750.0	-0.31358600000000003	999037393.0658588
 164	1419981750.0	-0.338976	999000809.4674118
 164	1420225750.0	-0.334369	999172470.9678177
 164	1420045750.0	-0.338437	999045835.4347314
 164	1420133750.0	-0.3328	999107746.1397958
 164	1420141750.0	-0.34010799999999997	999113374.3857107
 164	1420341750.0	-0.317709	999254080.5335845
 164	1419921750.0	-0.328463	998958597.6230496
 164	1419905750.0	-0.32806	998947341.1312197
 164	1420125750.0	-0.33221999999999996	999102117.8938808
 164	1421081750.0	-0.288103	999774693.2807171
 164	1420101750.0	-0.327734	999085233.1561359
 164	1420105750.0	-0.339561	999088047.2790934
 164	1420113750.0	-0.335995	999093675.5250084
 164	1420117750.0	-0.333014	999096489.6479659
 164	1419949750.0	-0.333374	998978296.4837519
 164	1420077750.0	-0.337223	999068348.4183911
 164	1420013750.0	-0.332413	999023322.4510715
 164	1420709750.0	-0.143903	999512979.845672
 164	1420357750.0	-0.327561	999265337.0254143
 164	1421385750.0	-0.33369299999999996	999988566.6254852
 164	1420177750.0	-0.34802	999138701.4923279
 164	1420749750.0	-0.26518600000000003	999541121.0752468
 164	1420805750.0	-0.297535	999580518.7966515
 164	1420309750.0	-0.31452600000000003	999231567.5499246
 164	1420093750.0	-0.353403	999079604.910221
 164	1420233750.0	-0.337791	999178099.2137326
 164	1419925750.0	-0.336019	998961411.7460071
 164	1419929750.0	-0.319846	998964225.8689646
 164	1419933750.0	-0.345585	998967039.991922
 164	1419937750.0	-0.340791	998969854.1148795
 164	1419941750.0	-0.331952	998972668.237837
 164	1419945750.0	-0.327531	998975482.3607944
 164	1420149750.0	-0.313298	999119002.6316257
 164	1419953750.0	-0.323766	998981110.6067094
 164	1420401750.0	-0.340964	999296292.3779465
 164	1420277750.0	-0.321836	999209054.5662649
 164	1419885750.0	-0.334935	998933270.5164324
 164	1420161750.0	-0.318971	999127445.000498
 164	1419985750.0	-0.331836	999003623.5903692
 164	1419989750.0	-0.322765	999006437.7133267
 164	1419993750.0	-0.326536	999009251.8362842
 164	1419997750.0	-0.323307	999012065.9592416
 164	1420001750.0	-0.306792	999014880.0821991
 164	1420005750.0	-0.323184	999017694.2051566
 164	1420121750.0	-0.334964	999099303.7709234
 164	1420025750.0	-0.324474	999031764.8199439
 164	1420009750.0	-0.32710100000000003	999020508.328114
 164	1420521750.0	0.272404	999380716.0666708
 164	1421377750.0	-0.324256	999982938.3795702
 164	1419977750.0	-0.322826	998997995.3444543
 164	1420165750.0	-0.32361100000000004	999130259.1234555
 164	1420893750.0	-0.339244	999642429.5017159
 164	1420173750.0	-0.330152	999135887.3693705
 164	1420181750.0	-0.33531700000000003	999141515.6152854
 164	1420329750.0	-0.330138	999245638.164712
 164	1420333750.0	-0.33527199999999996	999248452.2876694
 164	1420337750.0	-0.32761599999999996	999251266.410627
 164	1419533750.0	-0.326268	998685627.6961746
 164	1420641750.0	0.172413	999465139.755395
 164	1420353750.0	-0.33508499999999997	999262522.9024569
 164	1420153750.0	-0.29891599999999996	999121816.7545831
 164	1419457750.0	-0.356489	998632159.3599826
 164	1420361750.0	-0.330301	999268151.1483718
 164	1420213750.0	-0.358358	999164028.5989453
 164	1420169750.0	-0.328604	999133073.246413
 164	1420373750.0	-0.324848	999276593.5172442
 164	1420377750.0	-0.328079	999279407.6402017
 164	1420381750.0	-0.329725	999282221.7631592
 164	1420273750.0	-0.325385	999206240.4433074
 164	1420145750.0	-0.31801199999999996	999116188.5086682
 164	1420269750.0	-0.332057	999203426.3203499
 164	1419657750.0	-0.31650500000000004	998772865.5078562
 164	1419409750.0	-0.8353780000000001	998598389.8844929
 164	1419893750.0	-0.324321	998938898.7623473
 164	1419445750.0	-0.353035	998623716.9911102
 164	1420085750.0	-0.33181700000000003	999073976.664306
 164	1421113750.0	-0.331072	999797206.264377
 164	1420301750.0	-0.3208	999225939.3040097
 164	1420305750.0	-0.30899299999999996	999228753.4269671
 164	1421109750.0	-0.32816999999999996	999794392.1414195
 164	1420781750.0	-0.300238	999563634.0589066
 164	1420325750.0	-0.317722	999242824.0417545
 164	1420321750.0	-0.337593	999240009.918797
 164	1420317750.0	-0.330865	999237195.7958395
 164	1419757750.0	-0.34127399999999997	998843218.5817932
 164	1420185750.0	-0.337943	999144329.7382429
 164	1420189750.0	-0.32324	999147143.8612005
 164	1420193750.0	-0.333933	999149957.9841579
 164	1420197750.0	-0.327755	999152772.1071154
 164	1420201750.0	-0.330579	999155586.2300729
 164	1420205750.0	-0.339995	999158400.3530303
 164	1420209750.0	-0.33868200000000004	999161214.4759878
 164	1419965750.0	-0.332232	998989552.9755819
 164	1420293750.0	-0.329669	999220311.0580947
 164	1420297750.0	-0.32818200000000003	999223125.1810522
 164	1420061750.0	-0.334878	999057091.9265612
 164	1421289750.0	-0.332307	999921027.6745058
 164	1420285750.0	-0.327545	999214682.8121798
 164	1419441750.0	-0.342512	998620902.8681527
 164	1420237750.0	-0.334904	999180913.3366901
 164	1420245750.0	-0.333519	999186541.582605
 164	1420249750.0	-0.316787	999189355.7055625
 164	1420253750.0	-0.342667	999192169.8285199
 164	1420385750.0	-0.337787	999285035.8861166
 164	1420265750.0	-0.339828	999200612.1973925
 164	1419901750.0	-0.34410799999999997	998944527.0082623
 164	1419725750.0	-0.334805	998820705.5981333
 164	1419573750.0	-0.333023	998713768.9257493
 164	1420229750.0	-0.347987	999175285.0907751
 164	1419645750.0	-0.324193	998764423.1389838
 164	1420677750.0	0.027065199999999998	999490466.8620123
 164	1420217750.0	-0.349387	999166842.7219027
 164	1420313750.0	-0.325782	999234381.6728821
 164	1420241750.0	-0.33769499999999997	999183727.4596475
 164	1420629750.0	0.203629	999456697.3865225
 164	1419529750.0	-0.325517	998682813.5732172
 164	1420157750.0	-0.31188499999999997	999124630.8775406
 164	1419829750.0	-0.331546	998893872.7950277
 164	1420073750.0	-0.337065	999065534.2954336
 164	1419781750.0	-0.324828	998860103.319538
 164	1419545750.0	-0.327272	998694070.065047
 164	1419549750.0	-0.341893	998696884.1880045
 164	1419553750.0	-0.33106199999999997	998699698.310962
 164	1419557750.0	-0.323183	998702512.4339194
 164	1419561750.0	-0.338316	998705326.5568769
 164	1419565750.0	-0.32453000000000004	998708140.6798344
 164	1419505750.0	-0.340183	998665928.8354722
 164	1419585750.0	-0.327808	998722211.2946218
 164	1419409750.0	-0.329758	998598389.8844929
 164	1419769750.0	-0.321885	998851660.9506656
 164	1419909750.0	-0.312346	998950155.2541772
 164	1419589750.0	-0.330119	998725025.4175793
 164	1419597750.0	-0.33160100000000003	998730653.6634942
 164	1419601750.0	-0.326286	998733467.7864517
 164	1419609750.0	-0.33321300000000004	998739096.0323666
 164	1419613750.0	-0.333649	998741910.1553241
 164	1419617750.0	-0.33269099999999996	998744724.2782816
 164	1419621750.0	-0.333295	998747538.401239
 164	1419625750.0	-0.33561399999999997	998750352.5241965
 164	1419629750.0	-0.315577	998753166.647154
 164	1419633750.0	-0.325096	998755980.7701114
 164	1419849750.0	-0.31682899999999997	998907943.4098151
 164	1420097750.0	-0.341756	999082419.0331784
 164	1420365750.0	-0.324432	999270965.2713293
 164	1420065750.0	-0.32602800000000004	999059906.0495187
 164	1419913750.0	-0.351979	998952969.3771347
 164	1419481750.0	-0.362163	998649044.0977274
 164	1421365750.0	-0.308204	999974496.0106978
 164	1419897750.0	-0.331907	998941712.8853048
 164	1420685750.0	-0.00301128	999496095.1079272
 164	1419413750.0	-0.345665	998601204.0074503
 164	1419973750.0	-0.326861	998995181.2214968
 164	1419461750.0	-0.374185	998634973.4829401
 164	1419413750.0	-0.8531850000000001	998601204.0074503
 164	1419581750.0	-0.324804	998719397.1716642
 164	1419497750.0	-0.349139	998660300.5895573
 164	1419537750.0	-0.322517	998688441.8191321
 164	1419881750.0	-0.321424	998930456.3934748
 164	1419649750.0	-0.33084	998767237.2619413
 164	1420445750.0	-0.287641	999327247.7304788
 164	1419857750.0	-0.323383	998913571.65573
 164	1419469750.0	-0.337575	998640601.728855
 164	1419641750.0	-0.329304	998761609.0160264
 164	1419473750.0	-0.350679	998643415.8518125
 164	1419477750.0	-0.35128200000000004	998646229.97477
 164	1419485750.0	-0.370394	998651858.2206849
 164	1419489750.0	-0.359169	998654672.3436424
 164	1419493750.0	-0.35364	998657486.4665998
 164	1420737750.0	-0.240632	999532678.7063744
 164	1419425750.0	-0.347056	998609646.3763227
 164	1419525750.0	-0.335619	998679999.4502597
 164	1419957750.0	-0.333488	998983924.7296668
 164	1420057750.0	-0.35630700000000004	999054277.8036038
 164	1419889750.0	-0.314899	998936084.6393899
 164	1419517750.0	-0.349946	998674371.2043447
 164	1419593750.0	-0.32702	998727839.5405368
 164	1419801750.0	-0.331897	998874173.9343253
 164	1419717750.0	-0.331439	998815077.3522184
 164	1419681750.0	-0.32965500000000003	998789750.2456012
 164	1419813750.0	-0.326706	998882616.3031979
 164	1419817750.0	-0.342654	998885430.4261553
 164	1419821750.0	-0.330974	998888244.5491128
 164	1419825750.0	-0.333183	998891058.6720703
 164	1419453750.0	-0.354342	998629345.2370251
 164	1419837750.0	-0.334839	998899501.0409427
 164	1419777750.0	-0.328523	998857289.1965805
 164	1419841750.0	-0.329681	998902315.1639001
 164	1419797750.0	-0.326216	998871359.8113679
 164	1420697750.0	-0.0790031	999504537.4767996
 164	1419405750.0	-0.33114299999999997	998595575.7615354
 164	1419789750.0	-0.33109299999999997	998865731.5654529
 164	1419861750.0	-0.342413	998916385.7786875
 164	1419865750.0	-0.33446	998919199.901645
 164	1419869750.0	-0.329327	998922014.0246024
 164	1419873750.0	-0.33958499999999997	998924828.1475599
 164	1419877750.0	-0.32607600000000003	998927642.2705173
 164	1419833750.0	-0.347275	998896686.9179852
 164	1420389750.0	-0.337306	999287850.0090741
 164	1420069750.0	-0.334269	999062720.1724762
 164	1419969750.0	-0.326114	998992367.0985394
 164	1420221750.0	-0.334634	999169656.8448602
 164	1419721750.0	-0.332349	998817891.4751759
 164	1419669750.0	-0.332621	998781307.8767288
 164	1419513750.0	-0.335066	998671557.0813873
 164	1419853750.0	-0.331079	998910757.5327725
 164	1421349750.0	-0.315742	999963239.518868
 164	1419809750.0	-0.333268	998879802.1802403
 164	1419805750.0	-0.32474699999999995	998876988.0572828
 164	1419753750.0	-0.335208	998840404.4588357
 164	1419673750.0	-0.325957	998784121.9996862
 164	1419685750.0	-0.314608	998792564.3685586
 164	1419689750.0	-0.309845	998795378.4915161
 164	1419693750.0	-0.308812	998798192.6144736
 164	1419697750.0	-0.316902	998801006.737431
 164	1419701750.0	-0.319229	998803820.8603885
 164	1420393750.0	-0.347486	999290664.1320316
 164	1420761750.0	-0.27433	999549563.4441192
 164	1419773750.0	-0.338607	998854475.0736231
 164	1419765750.0	-0.342361	998848846.8277081
 164	1419793750.0	-0.32513800000000004	998868545.6884104
 164	1419845750.0	-0.341698	998905129.2868576
 164	1419709750.0	-0.328881	998809449.1063035
 164	1420021750.0	-0.337742	999028950.6969864
 164	1420041750.0	-0.332989	999043021.3117739
 164	1419733750.0	-0.31273	998826333.8440483
 164	1419745750.0	-0.330288	998834776.2129208
 164	1419749750.0	-0.340828	998837590.3358783
 164	1421373750.0	-0.32658400000000004	999980124.2566128
 164	1420289750.0	-0.32907800000000004	999217496.9351373
 164	1420349750.0	-0.32848099999999997	999259708.7794994
 164	1420765750.0	-0.268847	999552377.5670767
 164	1419785750.0	-0.319676	998862917.4424955
 164	1419437750.0	-0.359199	998618088.7451953
 164	1419713750.0	-0.33394	998812263.2292609
 164	1421305750.0	-0.32807800000000004	999932284.1663357
 164	1420469750.0	-0.100735	999344132.4682236
 164	1419653750.0	-0.326637	998770051.3848988
 164	1419577750.0	-0.320838	998716583.0487068
 164	1419741750.0	-0.324627	998831962.0899633
 164	1419661750.0	-0.338557	998775679.6308138
 164	1420809750.0	-0.307421	999583332.919609
 164	1419433750.0	-0.34907	998615274.6222377
 164	1419509750.0	-0.344034	998668742.9584297
 164	1420885750.0	-0.326353	999636801.255801
 164	1420753750.0	-0.26660900000000004	999543935.1982043
 164	1420421750.0	-0.299933	999310362.992734
 164	1420533750.0	0.272385	999389158.4355432
 164	1420889750.0	-0.33567800000000003	999639615.3787584
 164	1421053750.0	-0.34004	999754994.4200149
 164	1421057750.0	-0.327917	999757808.5429723
 164	1421061750.0	-0.316317	999760622.6659298
 164	1421065750.0	-0.31617	999763436.7888873
 164	1421141750.0	-0.328625	999816905.1250793
 164	1421017750.0	-0.339027	999729667.3133976
 164	1421085750.0	-0.324376	999777507.4036746
 164	1421013750.0	-0.324947	999726853.1904402
 164	1420525750.0	0.275584	999383530.1896282
 164	1421145750.0	-0.34463	999819719.2480367
 164	1421093750.0	-0.323681	999783135.6495897
 164	1421097750.0	-0.334194	999785949.7725471
 164	1421101750.0	-0.32786	999788763.8955046
 164	1420517750.0	0.27326100000000003	999377901.9437133
 164	1421117750.0	-0.33518600000000004	999800020.3873345
 164	1421001750.0	-0.32848499999999997	999718410.8215677
 164	1420945750.0	-0.33778800000000003	999679013.1001631
 164	1419521750.0	-0.357612	998677185.3273022
 164	1421369750.0	-0.317304	999977310.1336553
 164	1421353750.0	-0.31622100000000003	999966053.6418254
 164	1420913750.0	-0.331237	999656500.1165032
 164	1421077750.0	-0.279317	999771879.1577597
 164	1421165750.0	-0.33558899999999997	999833789.8628242
 164	1420769750.0	-0.287647	999555191.6900342
 164	1421129750.0	-0.32769499999999996	999808462.7562069
 164	1421037750.0	-0.33970500000000003	999743737.928185
 164	1421149750.0	-0.312278	999822533.3709942
 164	1420925750.0	-0.31002199999999996	999664942.4853756
 164	1420929750.0	-0.30794	999667756.6083331
 164	1420933750.0	-0.299689	999670570.7312906
 164	1420937750.0	-0.32057199999999997	999673384.8542482
 164	1420941750.0	-0.332965	999676198.9772056
 164	1420953750.0	-0.347394	999684641.346078
 164	1421261750.0	-0.309278	999901328.8138036
 164	1419761750.0	-0.332018	998846032.7047507
 164	1420449750.0	-0.258377	999330061.8534362
 164	1421229750.0	-0.339192	999878815.8301437
 164	1420973750.0	-0.319734	999698711.9608654
 164	1421137750.0	-0.329637	999814091.0021218
 164	1421273750.0	-0.31152199999999997	999909771.182676
 164	1421293750.0	-0.318934	999923841.7974633
 164	1421161750.0	-0.324809	999830975.7398666
 164	1420985750.0	-0.333557	999707154.3297378
 164	1420989750.0	-0.335862	999709968.4526953
 164	1420993750.0	-0.332504	999712782.5756527
 164	1421105750.0	-0.338291	999791578.0184621
 164	1421009750.0	-0.32194	999724039.0674826
 164	1421153750.0	-0.343492	999825347.4939517
 164	1421005750.0	-0.34686999999999996	999721224.9445251
 164	1421285750.0	-0.323479	999918213.5515484
 164	1420997750.0	-0.32848	999715596.6986102
 164	1421209750.0	-0.318208	999864745.2153563
 164	1420757750.0	-0.257356	999546749.3211617
 164	1421265750.0	-0.339406	999904142.936761
 164	1420369750.0	-0.333778	999273779.3942868
 164	1421173750.0	-0.33476500000000003	999839418.1087391
 164	1420345750.0	-0.33472399999999997	999256894.656542
 164	1421321750.0	-0.307336	999943540.6581657
 164	1421329750.0	-0.310598	999949168.9040806
 164	1421337750.0	-0.313344	999954797.1499956
 164	1421341750.0	-0.306435	999957611.272953
 164	1421361750.0	-0.328938	999971681.8877404
 164	1421345750.0	-0.32287	999960425.3959105
 164	1420509750.0	0.254281	999372273.6977984
 164	1421325750.0	-0.32177100000000003	999946354.7811232
 164	1421393750.0	-0.307058	999994194.8714002
 164	1421277750.0	-0.308076	999912585.3056334
 164	1420049750.0	-0.32161	999048649.5576888
 164	1421221750.0	-0.304288	999873187.5842288
 164	1420569750.0	0.263791	999414485.5421605
 164	1421389750.0	-0.303336	999991380.7484428
 164	1420037750.0	-0.325639	999040207.1888164
 164	1421213750.0	-0.32536	999867559.3383138
 164	1421177750.0	-0.326443	999842232.2316966
 164	1421069750.0	-0.307357	999766250.9118447
 164	1421269750.0	-0.326903	999906957.0597185
 164	1420965750.0	-0.337165	999693083.7149504
 164	1421257750.0	-0.334595	999898514.6908461
 164	1421333750.0	-0.307764	999951983.0270381
 164	1419541750.0	-0.331448	998691255.9420896
 164	1420017750.0	-0.334992	999026136.574029
 164	1420053750.0	-0.32544	999051463.6806463
 164	1420489750.0	0.07093730000000001	999358203.083011
 164	1421025750.0	-0.34189200000000003	999735295.5593126
 164	1421357750.0	-0.32318600000000003	999968867.7647829
 164	1421281750.0	-0.316554	999915399.4285909
 164	1421233750.0	-0.340916	999881629.9531012
 164	1421309750.0	-0.323979	999935098.2892932
 164	1421033750.0	-0.340546	999740923.8052275
 164	1421181750.0	-0.328381	999845046.3546541
 164	1421185750.0	-0.34581100000000004	999847860.4776115
 164	1421189750.0	-0.332308	999850674.600569
 164	1421193750.0	-0.338198	999853488.7235265
 164	1421197750.0	-0.332548	999856302.846484
 164	1421121750.0	-0.32598699999999997	999802834.5102919
 164	1420397750.0	-0.330351	999293478.254989
 164	1420961750.0	-0.32315900000000003	999690269.591993
 164	1421401750.0	-0.318114	999999823.1173152
 164	1421313750.0	-0.32261100000000004	999937912.4122508
 164	1420977750.0	-0.35126	999701526.0838228
 164	1421133750.0	-0.336402	999811276.8791643
 164	1421225750.0	-0.327117	999876001.7071862
 164	1421241750.0	-0.329017	999887258.1990162
 164	1421245750.0	-0.32004499999999997	999890072.3219737
 164	1421249750.0	-0.325228	999892886.4449311
 164	1421253750.0	-0.326962	999895700.5678886
 164	1419729750.0	-0.32310300000000003	998823519.7210908
 164	1419705750.0	-0.312019	998806634.983346
 164	1420585750.0	0.2308	999425742.0339904
 164	1420561750.0	0.268426	999408857.2962456
 164	1421089750.0	-0.32163200000000003	999780321.5266322
 164	1421217750.0	-0.308738	999870373.4612713
 164	1420625750.0	0.20564899999999997	999453883.2635651
 164	1420921750.0	-0.322156	999662128.3624182
 164	1420029750.0	-0.336183	999034578.9429014
 164	1421237750.0	-0.312948	999884444.0760587
 164	1420633750.0	0.196774	999459511.50948
 164	1420477750.0	-0.0212232	999349760.7141385
 164	1419665750.0	-0.32445999999999997	998778493.7537713
 164	1421029750.0	-0.34833000000000003	999738109.68227
 164	1421157750.0	-0.341142	999828161.6169091
 164	1421041750.0	-0.334896	999746552.0511425
 164	1421169750.0	-0.32655	999836603.9857817
 164	1420537750.0	0.29036999999999996	999391972.5585006
 164	1419917750.0	-0.34223600000000004	998955783.5000921
 164	1420545750.0	0.273624	999397600.8044156
 164	1420557750.0	0.27765700000000004	999406043.173288
 164	1420565750.0	0.27176	999411671.419203
 164	1420501750.0	0.201897	999366645.4518834
 164	1420573750.0	0.261809	999417299.665118
 164	1420917750.0	-0.317484	999659314.2394607
 164	1420897750.0	-0.329585	999645243.6246734
 164	1420801750.0	-0.2949	999577704.673694
 164	1420465750.0	-0.141673	999341318.3452661
 164	1420589750.0	0.210038	999428556.1569479
 164	1420593750.0	0.214182	999431370.2799053
 164	1420597750.0	0.18429	999434184.4028628
 164	1420605750.0	0.20904299999999998	999439812.6487777
 164	1420409750.0	-0.333887	999301920.6238614
 164	1420609750.0	0.22505799999999998	999442626.7717352
 164	1420613750.0	0.243369	999445440.8946927
 164	1420617750.0	0.23804499999999998	999448255.0176501
 164	1420837750.0	-0.324558	999603031.7803112
 164	1420649750.0	0.169675	999470768.00131
 164	1421317750.0	-0.318738	999940726.5352082
 164	1419637750.0	-0.344435	998758794.8930689
 164	1420949750.0	-0.342117	999681827.2231206
 164	1420669750.0	0.09163500000000001	999484838.6160973
 164	1419421750.0	-0.333864	998606832.2533653
 164	1419449750.0	-0.355107	998626531.1140677
 164	1420405750.0	-0.337373	999299106.500904
 164	1420793750.0	-0.291692	999572076.4277791
 164	1420969750.0	-0.343987	999695897.8379079
 164	1420549750.0	0.277775	999400414.927373
 164	1420601750.0	0.208837	999436998.5258203
 164	1420541750.0	0.269874	999394786.6814581
 164	1420433750.0	-0.324903	999318805.3616064
 164	1420437750.0	-0.301498	999321619.4845638
 164	1420441750.0	-0.2998	999324433.6075213
 164	1420581750.0	0.257479	999422927.9110329
 164	1421297750.0	-0.30740300000000004	999926655.9204208
 164	1421201750.0	-0.325608	999859116.9694414
 164	1420645750.0	0.178861	999467953.8783525
 164	1420777750.0	-0.29588400000000004	999560819.9359491
 164	1420457750.0	-0.222847	999335690.0993512
 164	1420657750.0	0.12601600000000002	999476396.2472249
 164	1420473750.0	-0.0804159	999346946.591181
 164	1420481750.0	0.014386099999999999	999352574.837096
 164	1420417750.0	-0.316343	999307548.8697765
 164	1420797750.0	-0.285524	999574890.5507365
 164	1420485750.0	0.040127499999999997	999355388.9600534
 164	1420493750.0	0.12976	999361017.2059685
 164	1420497750.0	0.138053	999363831.328926
 164	1420621750.0	0.20005799999999999	999451069.1406076
 164	1420513750.0	0.262894	999375087.8207558
 164	1420745750.0	-0.251855	999538306.9522893
 164	1420849750.0	-0.32013800000000003	999611474.1491836
 164	1420637750.0	0.18070799999999998	999462325.6324376
 164	1420869750.0	-0.310742	999625544.7639711
 164	1420857750.0	-0.332389	999617102.3950986
 164	1420717750.0	-0.188833	999518608.0915871
 164	1420821750.0	-0.315848	999591775.2884814
 164	1420825750.0	-0.334267	999594589.4114388
 164	1420829750.0	-0.306357	999597403.5343963
 164	1421049750.0	-0.334364	999752180.2970574
 164	1420833750.0	-0.32400500000000004	999600217.6573538
 164	1420841750.0	-0.33488	999605845.9032687
 164	1420845750.0	-0.33150799999999997	999608660.0262262
 164	1420905750.0	-0.33210100000000004	999650871.8705883
 164	1421125750.0	-0.32552800000000004	999805648.6332494
 164	1421205750.0	-0.331654	999861931.0923989
 164	1420257750.0	-0.32808899999999996	999194983.9514774
 164	1420873750.0	-0.327815	999628358.8869286
 164	1420909750.0	-0.330275	999653685.9935458
 164	1420877750.0	-0.310537	999631173.009886
 164	1420881750.0	-0.32010500000000003	999633987.1328435
 164	1420785750.0	-0.29085	999566448.181864
 164	1420773750.0	-0.293533	999558005.8129916
 164	1421301750.0	-0.314754	999929470.0433782
 164	1420261750.0	-0.33106399999999997	999197798.074435
 164	1420425750.0	-0.328726	999313177.1156914
 164	1420089750.0	-0.333619	999076790.7872635
 164	1420853750.0	-0.331466	999614288.2721411
 164	1419429750.0	-0.34772600000000004	998612460.4992802
 164	1420529750.0	0.270163	999386344.3125857
 164	1421021750.0	-0.326876	999732481.4363551
 164	1421073750.0	-0.280803	999769065.0348022
 164	1420957750.0	-0.329955	999687455.4690355
 164	1420817750.0	-0.314109	999588961.1655239
 164	1420813750.0	-0.312189	999586147.0425664
 164	1420865750.0	-0.331171	999622730.6410136
 164	1420733750.0	-0.230424	999529864.5834169
 164	1419605750.0	-0.330737	998736281.9094092
 164	1420693750.0	-0.061219	999501723.3538421
 164	1420413750.0	-0.308703	999304734.746819
 164	1420701750.0	-0.0971177	999507351.5997571
 164	1420461750.0	-0.19706700000000002	999338504.2223086
 164	1420705750.0	-0.12413699999999998	999510165.7227145
 164	1420653750.0	0.14946700000000002	999473582.1242675
 164	1420713750.0	-0.16498800000000002	999515793.9686296
 164	1420861750.0	-0.32043699999999997	999619916.518056
 164	1420721750.0	-0.1967	999521422.2145445
 164	1421045750.0	-0.342156	999749366.1740999
 164	1420665750.0	0.0994633	999482024.4931399
 164	1420729750.0	-0.216838	999527050.4604595
 164	1421381750.0	-0.313427	999985752.5025277
 164	1420689750.0	-0.0374356	999498909.2308847
 164	1420661750.0	0.127303	999479210.3701824
 164	1421397750.0	-0.32248899999999997	999997008.9943577
 164	1420673750.0	0.06708919999999999	999487652.7390548
 164	1420981750.0	-0.336464	999704340.2067803
 164	1419417750.0	-0.346694	998604018.1304078
 164	1420429750.0	-0.312766	999315991.2386489
 164	1420453750.0	-0.24798699999999999	999332875.9763937
 164	1420553750.0	0.285697	999403229.0503305
 164	1420789750.0	-0.29346500000000003	999569262.3048216
 164	1420681750.0	0.0122971	999493280.9849697
 164	1420901750.0	-0.342049	999648057.7476308
 164	1420505750.0	0.245935	999369459.5748409
